0.0,0.0
0.05263157894736842,0.016234973460234173
0.10526315789473684,0.030710635634483393
0.15789473684210525,0.04185832391312643
0.21052631578947367,0.04847001329696652
0.2631578947368421,0.049829224650333494
0.3157894736842105,0.04578866633275288
0.3684210526315789,0.036786195533656585
0.42105263157894735,0.023797369651853684
0.47368421052631576,0.008229729514036702
0.5263157894736842,-0.00822972951403669
0.5789473684210527,-0.023797369651853677
0.631578947368421,-0.036786195533656564
0.6842105263157895,-0.045788666332752866
0.7368421052631579,-0.049829224650333494
0.7894736842105263,-0.04847001329696653
0.8421052631578947,-0.04185832391312644
0.8947368421052632,-0.030710635634483403
0.9473684210526315,-0.016234973460234187
1.0,-1.2246467991473533e-17
0.0,0.07142857142857142
0.05263157894736842,0.0876635448888056
0.10526315789473684,0.10213920706305482
0.15789473684210525,0.11328689534169786
0.21052631578947367,0.11989858472553794
0.2631578947368421,0.12125779607890491
0.3157894736842105,0.11721723776132431
0.3684210526315789,0.10821476696222801
0.42105263157894735,0.0952259410804251
0.47368421052631576,0.07965830094260813
0.5263157894736842,0.06319884191453473
0.5789473684210527,0.047631201776717744
0.631578947368421,0.03464237589491486
0.6842105263157895,0.02563990509581856
0.7368421052631579,0.02159934677823793
0.7894736842105263,0.022958558131604898
0.8421052631578947,0.029570247515444986
0.8947368421052632,0.04071793579408802
0.9473684210526315,0.05519359796833724
1.0,0.07142857142857141
0.0,0.14285714285714285
0.05263157894736842,0.15909211631737702
0.10526315789473684,0.17356777849162625
0.15789473684210525,0.1847154667702693
0.21052631578947367,0.19132715615410936
0.2631578947368421,0.19268636750747634
0.3157894736842105,0.18864580918989574
0.3684210526315789,0.17964333839079943
0.42105263157894735,0.16665451250899654
0.47368421052631576,0.15108687237117954
0.5263157894736842,0.13462741334310616
0.5789473684210527,0.11905977320528917
0.631578947368421,0.10607094732348629
0.6842105263157895,0.09706847652438999
0.7368421052631579,0.09302791820680936
0.7894736842105263,0.09438712956017632
0.8421052631578947,0.10099881894401641
0.8947368421052632,0.11214650722265945
0.9473684210526315,0.12662216939690865
1.0,0.14285714285714285
0.0,0.21428571428571427
0.05263157894736842,0.23052068774594844
0.10526315789473684,0.24499634992019767
0.15789473684210525,0.2561440381988407
0.21052631578947367,0.2627557275826808
0.2631578947368421,0.26411493893604776
0.3157894736842105,0.26007438061846716
0.3684210526315789,0.2510719098193709
0.42105263157894735,0.23808308393756797
0.47368421052631576,0.22251544379975097
0.5263157894736842,0.20605598477167758
0.5789473684210527,0.1904883446338606
0.631578947368421,0.17749951875205772
0.6842105263157895,0.16849704795296142
0.7368421052631579,0.1644564896353808
0.7894736842105263,0.16581570098874776
0.8421052631578947,0.17242739037258784
0.8947368421052632,0.18357507865123088
0.9473684210526315,0.19805074082548008
1.0,0.21428571428571427
0.0,0.2857142857142857
0.05263157894736842,0.30194925917451987
0.10526315789473684,0.3164249213487691
0.15789473684210525,0.32757260962741214
0.21052631578947367,0.33418429901125224
0.2631578947368421,0.3355435103646192
0.3157894736842105,0.33150295204703856
0.3684210526315789,0.3225004812479423
0.42105263157894735,0.3095116553661394
0.47368421052631576,0.2939440152283224
0.5263157894736842,0.27748455620024903
0.5789473684210527,0.261916916062432
0.631578947368421,0.24892809018062914
0.6842105263157895,0.23992561938153284
0.7368421052631579,0.2358850610639522
0.7894736842105263,0.23724427241731916
0.8421052631578947,0.24385596180115926
0.8947368421052632,0.2550036500798023
0.9473684210526315,0.26947931225405153
1.0,0.2857142857142857
0.0,0.35714285714285715
0.05263157894736842,0.3733778306030913
0.10526315789473684,0.38785349277734055
0.15789473684210525,0.3990011810559836
0.21052631578947367,0.4056128704398237
0.2631578947368421,0.40697208179319067
0.3157894736842105,0.40293152347561
0.3684210526315789,0.39392905267651374
0.42105263157894735,0.38094022679471085
0.47368421052631576,0.36537258665689387
0.5263157894736842,0.3489131276288205
0.5789473684210527,0.33334548749100346
0.631578947368421,0.32035666160920057
0.6842105263157895,0.3113541908101043
0.7368421052631579,0.30731363249252364
0.7894736842105263,0.3086728438458906
0.8421052631578947,0.3152845332297307
0.8947368421052632,0.32643222150837375
0.9473684210526315,0.340907883682623
1.0,0.35714285714285715
0.0,0.42857142857142855
0.05263157894736842,0.4448064020316627
0.10526315789473684,0.45928206420591194
